datetime,wind_speed_kts,wind_direction_deg,air_temperature_c,water_temperature_c,relative_humidity_pct,air_pressure_hpa,station_name,latitude,longitude,risk_class,risk_label
2024-11-17 12:00:00,6.414686823599999,113.1,28.99,29.85,73.1,,arabian_sea_4n67e,4.0,67.0,0,LOW
2024-11-18 12:00:00,6.0259179252,58.2,28.62,29.75,75.1,,arabian_sea_4n67e,4.0,67.0,0,LOW
2024-11-19 12:00:00,6.9978401712,99.7,28.24,29.67,78.6,,arabian_sea_4n67e,4.0,67.0,0,LOW
2024-11-20 12:00:00,6.803455722,103.8,27.73,29.65,79.0,,arabian_sea_4n67e,4.0,67.0,0,LOW
2024-11-21 12:00:00,3.6933045347999998,72.5,28.15,29.76,79.0,,arabian_sea_4n67e,4.0,67.0,0,LOW
2024-11-22 12:00:00,4.470842331599999,69.8,28.05,29.74,77.8,,arabian_sea_4n67e,4.0,67.0,0,LOW
2024-11-23 12:00:00,4.85961123,117.5,28.63,29.92,77.8,,arabian_sea_4n67e,4.0,67.0,0,LOW
2024-11-24 12:00:00,3.887688984,149.9,28.57,29.86,78.2,,arabian_sea_4n67e,4.0,67.0,0,LOW
2024-11-25 12:00:00,5.0539956792,62.1,28.01,29.82,80.2,,arabian_sea_4n67e,4.0,67.0,0,LOW
2024-11-26 12:00:00,5.6371490267999995,73.5,27.71,29.75,81.7,,arabian_sea_4n67e,4.0,67.0,0,LOW
2024-11-27 12:00:00,5.2483801284,147.9,28.45,29.73,77.0,,arabian_sea_4n67e,4.0,67.0,0,LOW
2024-11-28 12:00:00,7.969762417199999,139.6,28.38,29.58,73.9,,arabian_sea_4n67e,4.0,67.0,0,LOW
2024-11-29 12:00:00,11.663066952,134.2,29.24,29.54,66.4,,arabian_sea_4n67e,4.0,67.0,0,LOW
2024-11-30 12:00:00,10.1079913584,125.2,28.96,29.49,66.4,,arabian_sea_4n67e,4.0,67.0,0,LOW
2024-12-01 12:00:00,11.0799136044,114.0,28.84,29.44,71.9,,arabian_sea_4n67e,4.0,67.0,0,LOW
2024-12-02 12:00:00,12.2462202996,113.1,28.94,29.36,69.2,,arabian_sea_4n67e,4.0,67.0,0,LOW
2024-12-03 12:00:00,10.885529155199999,143.4,28.74,29.28,70.4,,arabian_sea_4n67e,4.0,67.0,0,LOW
2024-12-04 12:00:00,9.71922246,149.9,28.63,29.23,67.6,,arabian_sea_4n67e,4.0,67.0,0,LOW
2024-12-05 12:00:00,7.3866090695999995,131.5,28.66,29.35,67.6,,arabian_sea_4n67e,4.0,67.0,0,LOW
2024-12-06 12:00:00,8.1641468664,106.7,28.51,29.33,69.6,,arabian_sea_4n67e,4.0,67.0,0,LOW
2024-12-07 12:00:00,5.2483801284,131.5,28.51,29.54,71.9,,arabian_sea_4n67e,4.0,67.0,0,LOW
2024-12-08 12:00:00,9.913606909199999,91.1,27.96,29.43,79.0,,arabian_sea_4n67e,4.0,67.0,0,LOW
2024-12-09 12:00:00,5.442764577599999,119.0,28.03,29.47,75.5,,arabian_sea_4n67e,4.0,67.0,0,LOW
2024-12-10 12:00:00,4.665226780799999,108.3,28.48,29.63,71.2,,arabian_sea_4n67e,4.0,67.0,0,LOW
2024-12-11 12:00:00,5.0539956792,224.9,28.77,29.7,74.7,,arabian_sea_4n67e,4.0,67.0,0,LOW
2024-12-12 12:00:00,4.2764578824,272.2,29.01,29.76,71.5,,arabian_sea_4n67e,4.0,67.0,0,LOW
2024-12-13 12:00:00,6.414686823599999,31.2,28.67,29.82,76.3,,arabian_sea_4n67e,4.0,67.0,0,LOW
2024-12-14 12:00:00,8.358531315599999,86.5,28.44,29.63,78.2,,arabian_sea_4n67e,4.0,67.0,0,LOW
2024-12-15 12:00:00,8.1641468664,106.7,28.58,29.62,80.2,,arabian_sea_4n67e,4.0,67.0,0,LOW
2024-12-16 12:00:00,10.302375807599999,43.0,28.63,29.67,81.0,,arabian_sea_4n67e,4.0,67.0,0,LOW
2024-12-17 12:00:00,14.57883369,38.3,28.68,29.62,81.4,,arabian_sea_4n67e,4.0,67.0,0,LOW
2024-12-18 12:00:00,13.801295893199999,66.5,28.31,29.46,82.5,,arabian_sea_4n67e,4.0,67.0,0,LOW
2024-12-19 12:00:00,8.747300214,110.7,28.06,29.38,81.0,,arabian_sea_4n67e,4.0,67.0,0,LOW
2024-12-20 12:00:00,7.1922246204,133.8,27.4,29.13,84.1,,arabian_sea_4n67e,4.0,67.0,0,LOW
2024-12-21 12:00:00,8.358531315599999,141.3,28.63,29.34,73.5,,arabian_sea_4n67e,4.0,67.0,0,LOW
2024-12-22 12:00:00,9.330453561599999,156.5,28.48,29.36,75.1,,arabian_sea_4n67e,4.0,67.0,0,LOW
2024-12-23 12:00:00,8.1641468664,156.3,28.42,29.31,72.7,,arabian_sea_4n67e,4.0,67.0,0,LOW
2024-12-24 12:00:00,3.1101511872,131.5,28.22,29.39,67.6,,arabian_sea_4n67e,4.0,67.0,0,LOW
2024-12-25 12:00:00,4.85961123,161.2,28.36,29.19,68.8,,arabian_sea_4n67e,4.0,67.0,0,LOW
2024-12-26 12:00:00,8.5529157648,187.3,28.31,28.92,66.8,,arabian_sea_4n67e,4.0,67.0,0,LOW
2024-12-27 12:00:00,6.414686823599999,216.3,28.18,28.91,68.8,,arabian_sea_4n67e,4.0,67.0,0,LOW
2024-12-28 12:00:00,7.1922246204,250.1,28.16,28.91,71.9,,arabian_sea_4n67e,4.0,67.0,0,LOW
2024-12-29 12:00:00,6.2203023744,262.7,28.07,28.63,71.2,,arabian_sea_4n67e,4.0,67.0,0,LOW
2024-12-30 12:00:00,2.5269978396,288.3,28.17,29.08,71.2,,arabian_sea_4n67e,4.0,67.0,0,LOW
2024-12-31 12:00:00,2.915766738,137.8,28.46,29.15,73.9,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-01-01 12:00:00,3.1101511872,86.5,27.38,28.96,79.8,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-01-02 12:00:00,4.85961123,196.5,27.05,28.78,82.1,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-01-03 12:00:00,6.803455722,214.1,28.14,29.09,78.2,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-01-04 12:00:00,3.4989200856,236.8,28.25,29.31,76.6,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-01-05 12:00:00,3.4989200856,236.8,27.48,29.12,79.4,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-01-06 12:00:00,1.943844492,210.2,27.78,29.15,80.2,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-01-07 12:00:00,2.5269978396,75.2,28.59,29.49,77.0,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-01-08 12:00:00,5.831533476,164.4,27.49,29.38,82.9,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-01-09 12:00:00,4.0820734332,284.9,27.7,29.19,78.2,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-01-10 12:00:00,3.3045356364,232.8,26.93,28.95,84.9,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-01-11 12:00:00,6.0259179252,156.8,27.13,28.82,82.5,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-01-12 12:00:00,4.2764578824,41.5,28.41,29.29,77.0,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-01-13 12:00:00,8.941684663199998,59.9,28.71,29.29,74.3,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-01-14 12:00:00,2.7213822887999997,96.0,28.6,29.34,72.7,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-01-15 12:00:00,2.915766738,158.1,28.38,29.45,74.7,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-01-16 12:00:00,3.4989200856,226.7,28.41,29.62,75.5,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-01-17 12:00:00,11.0799136044,287.5,27.51,29.29,84.1,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-01-18 12:00:00,7.775377968,335.2,26.31,29.11,87.2,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-01-19 12:00:00,2.915766738,305.2,28.25,29.45,76.6,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-01-20 12:00:00,3.6933045347999998,212.0,28.6,29.26,75.5,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-01-21 12:00:00,2.1382289412,252.5,27.96,29.07,79.4,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-01-22 12:00:00,7.1922246204,124.7,27.72,29.05,79.8,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-01-23 12:00:00,12.2462202996,180.2,28.15,29.12,77.0,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-01-24 12:00:00,10.885529155199999,166.0,27.05,29.01,83.7,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-01-25 12:00:00,10.1079913584,218.3,27.98,28.93,80.6,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-01-26 12:00:00,8.1641468664,233.6,27.62,28.79,81.4,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-01-27 12:00:00,11.0799136044,180.6,26.42,28.43,84.1,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-01-28 12:00:00,11.857451401199999,180.3,28.02,28.55,75.9,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-01-29 12:00:00,8.941684663199998,212.3,28.32,28.75,77.0,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-01-30 12:00:00,4.0820734332,225.9,28.36,29.16,75.5,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-01-31 12:00:00,4.85961123,196.5,28.35,29.17,75.9,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-02-01 12:00:00,6.803455722,214.1,28.62,29.09,75.5,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-02-02 12:00:00,6.0259179252,238.2,28.52,29.12,74.7,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-02-03 12:00:00,6.2203023744,274.1,28.72,29.4,74.3,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-02-04 12:00:00,5.6371490267999995,253.5,28.67,29.54,73.5,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-02-05 12:00:00,6.9978401712,238.4,28.69,29.35,73.1,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-02-06 12:00:00,8.1641468664,258.0,28.75,29.4,71.9,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-02-07 12:00:00,8.5529157648,294.3,28.73,29.38,73.9,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-02-08 12:00:00,7.775377968,278.4,28.41,29.52,76.3,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-02-09 12:00:00,12.829373647199999,248.6,28.89,29.14,68.4,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-02-10 12:00:00,14.773218139199999,249.5,28.9,29.11,70.4,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-02-11 12:00:00,14.3844492408,247.6,28.75,29.01,72.3,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-02-12 12:00:00,13.0237580964,250.8,28.69,29.04,70.0,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-02-13 12:00:00,9.5248380108,251.9,28.6,29.13,69.2,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-02-14 12:00:00,8.1641468664,239.9,28.55,29.18,72.3,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-02-15 12:00:00,9.71922246,228.2,28.48,29.1,67.2,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-02-16 12:00:00,7.969762417199999,213.4,28.39,29.14,65.7,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-02-17 12:00:00,9.1360691124,251.2,28.51,29.16,68.0,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-02-18 12:00:00,11.663066952,252.9,28.71,29.12,70.0,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-02-19 12:00:00,9.913606909199999,237.9,28.64,29.17,73.5,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-02-20 12:00:00,10.691144706,239.9,28.57,29.12,73.1,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-02-21 12:00:00,9.5248380108,251.9,28.56,29.05,69.6,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-02-22 12:00:00,9.1360691124,243.3,28.65,28.99,71.5,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-02-23 12:00:00,10.302375807599999,238.9,28.6,28.94,72.3,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-02-24 12:00:00,8.1641468664,277.8,28.79,29.1,71.5,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-02-25 12:00:00,10.691144706,262.3,28.94,29.1,67.6,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-02-26 12:00:00,11.0799136044,245.5,28.91,29.09,72.3,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-02-27 12:00:00,7.1922246204,223.8,28.94,29.29,75.5,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-02-28 12:00:00,6.2203023744,153.3,27.63,29.26,80.6,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-03-01 12:00:00,7.3866090695999995,99.0,28.35,29.23,75.5,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-03-02 12:00:00,7.775377968,194.9,27.52,29.2,73.9,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-03-03 12:00:00,5.831533476,188.6,28.57,29.33,75.9,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-03-04 12:00:00,6.6090712728,277.1,28.84,29.45,77.8,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-03-05 12:00:00,7.3866090695999995,266.5,28.94,29.46,73.9,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-03-06 12:00:00,11.274298053599999,256.4,28.86,29.44,72.3,,arabian_sea_4n67e,4.0,67.0,0,LOW
2025-03-07 12:00:00,4.85961123,286.5,28.8,29.52,70.8,,arabian_sea_4n67e,4.0,67.0,0,LOW
2020-01-01 12:00:00,8.1641468664,264.6,28.33,29.32,78.7,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-01-02 12:00:00,10.4967602568,260.9,29.02,29.34,76.7,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-01-03 12:00:00,10.1079913584,249.1,28.97,29.33,78.3,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-01-04 12:00:00,13.0237580964,223.7,28.73,29.22,78.3,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-01-05 12:00:00,12.0518358504,231.8,28.54,29.17,73.1,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-01-06 12:00:00,9.5248380108,234.5,28.37,29.2,70.3,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-01-07 12:00:00,9.71922246,215.8,28.27,29.19,71.9,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-01-08 12:00:00,11.274298053599999,214.0,28.33,,72.7,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-01-09 12:00:00,12.2462202996,222.5,28.21,,70.3,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-01-10 12:00:00,10.1079913584,225.7,28.2,29.13,70.7,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-01-11 12:00:00,10.691144706,263.3,28.71,,75.5,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-01-12 12:00:00,11.0799136044,246.5,28.72,29.14,70.7,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-01-13 12:00:00,13.4125269948,199.6,27.7,28.99,75.5,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-01-14 12:00:00,14.773218139199999,204.1,28.2,28.99,68.3,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-01-15 12:00:00,11.4686825028,218.3,28.25,,68.7,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-01-16 12:00:00,16.1339092836,212.7,28.14,28.87,74.3,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-01-17 12:00:00,16.3282937328,224.4,27.9,28.88,78.7,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-01-18 12:00:00,15.939524834399998,230.3,28.23,28.82,76.3,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-01-19 12:00:00,15.1619870376,233.0,28.25,28.81,75.9,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-01-20 12:00:00,12.0518358504,235.9,28.48,28.84,79.1,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-01-21 12:00:00,13.606911444,249.1,28.49,28.84,81.9,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-01-22 12:00:00,14.3844492408,253.5,28.84,28.83,79.1,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-01-23 12:00:00,13.4125269948,229.6,28.66,28.84,81.1,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-01-24 12:00:00,12.4406047488,221.2,28.58,28.85,80.3,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-01-25 12:00:00,8.941684663199998,228.0,28.39,28.86,76.7,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-01-26 12:00:00,7.5809935188,213.8,28.41,29.03,68.7,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-01-27 12:00:00,8.747300214,193.4,28.09,28.97,67.5,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-01-28 12:00:00,10.1079913584,211.2,28.27,28.98,73.5,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-01-29 12:00:00,13.4125269948,235.7,28.35,29.05,77.9,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-01-30 12:00:00,12.4406047488,243.3,28.79,29.15,75.1,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-01-31 12:00:00,14.9676025884,234.2,28.49,29.16,76.3,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-02-01 12:00:00,13.9956803424,231.6,28.14,29.14,73.5,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-02-02 12:00:00,10.1079913584,241.9,28.12,29.16,71.5,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-02-03 12:00:00,11.4686825028,221.1,28.11,29.15,69.5,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-02-04 12:00:00,10.4967602568,224.1,27.64,29.12,72.7,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-02-05 12:00:00,9.5248380108,231.1,26.37,28.9,82.7,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-02-06 12:00:00,12.634989198,228.8,28.35,28.96,79.1,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-02-07 12:00:00,11.274298053599999,242.7,27.89,28.94,79.5,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-02-08 12:00:00,10.691144706,240.9,27.25,28.92,82.7,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-02-09 12:00:00,13.2181425456,233.3,27.28,28.76,79.9,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-02-10 12:00:00,9.330453561599999,277.4,26.31,28.82,85.9,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-02-11 12:00:00,12.634989198,267.5,27.75,28.79,84.3,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-02-12 12:00:00,9.913606909199999,265.2,28.53,28.96,77.5,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-02-13 12:00:00,12.829373647199999,225.0,28.41,28.85,76.7,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-02-14 12:00:00,11.274298053599999,206.8,28.31,28.91,75.9,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-02-15 12:00:00,10.302375807599999,205.1,28.27,28.94,72.7,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-02-16 12:00:00,9.913606909199999,214.4,28.31,28.89,71.9,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-02-17 12:00:00,11.4686825028,236.5,28.59,28.78,77.1,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-02-18 12:00:00,13.2181425456,237.1,28.55,28.98,77.5,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-02-19 12:00:00,11.663066952,239.2,28.36,28.96,69.5,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-02-20 12:00:00,10.691144706,269.6,28.88,29.14,62.8,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-02-21 12:00:00,11.0799136044,246.5,28.7,29.13,66.8,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-02-22 12:00:00,13.0237580964,228.6,28.69,29.09,76.3,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-02-23 12:00:00,13.801295893199999,232.9,28.56,29.08,77.9,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-02-24 12:00:00,11.0799136044,241.9,28.68,29.08,77.9,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-02-25 12:00:00,11.0799136044,237.2,28.58,29.14,74.3,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-02-26 12:00:00,7.775377968,224.6,28.6,29.26,71.1,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-02-27 12:00:00,9.330453561599999,211.9,28.3,29.19,73.5,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-02-28 12:00:00,8.941684663199998,180.1,28.12,29.2,69.1,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-02-29 12:00:00,8.358531315599999,216.6,28.02,29.16,69.9,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-03-01 12:00:00,3.3045356364,240.9,28.51,29.45,65.6,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-03-02 12:00:00,3.1101511872,216.2,28.49,29.53,64.4,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-03-03 12:00:00,3.6933045347999998,170.4,28.76,29.76,65.6,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-03-04 12:00:00,6.9978401712,198.1,28.6,29.5,71.5,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-03-05 12:00:00,6.9978401712,184.2,28.51,29.58,70.3,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-03-06 12:00:00,6.9978401712,160.2,28.04,29.53,66.4,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-03-07 12:00:00,5.831533476,194.6,27.92,29.53,68.3,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-03-08 12:00:00,2.5269978396,204.1,28.27,29.62,73.1,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-03-09 12:00:00,3.887688984,288.1,28.78,29.6,68.7,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-03-10 12:00:00,5.0539956792,215.4,28.77,29.66,71.9,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-03-11 12:00:00,8.358531315599999,228.4,28.95,29.73,73.9,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-03-12 12:00:00,10.691144706,228.5,28.18,29.63,79.5,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-03-13 12:00:00,12.829373647199999,229.9,28.98,29.59,75.5,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-03-14 12:00:00,13.2181425456,204.1,28.61,29.53,73.9,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-03-15 12:00:00,10.885529155199999,190.0,28.49,29.45,71.9,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-03-16 12:00:00,8.5529157648,248.2,28.16,29.54,78.3,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-03-17 12:00:00,12.2462202996,246.7,29.17,29.53,77.1,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-03-18 12:00:00,10.885529155199999,234.4,28.93,29.52,79.9,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-03-19 12:00:00,6.6090712728,285.9,27.49,29.22,83.9,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-03-20 12:00:00,6.9978401712,234.8,29.05,29.49,79.5,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-03-21 12:00:00,10.1079913584,238.9,29.22,29.55,73.9,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-03-22 12:00:00,9.71922246,232.5,29.04,29.54,71.5,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-03-23 12:00:00,8.747300214,205.3,28.79,29.57,69.9,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-03-24 12:00:00,6.2203023744,205.8,28.92,29.75,70.7,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-03-25 12:00:00,6.414686823599999,209.1,29.08,29.85,72.7,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-03-26 12:00:00,9.913606909199999,224.1,29.3,29.77,77.1,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-03-27 12:00:00,11.274298053599999,244.6,29.4,29.95,77.5,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-03-28 12:00:00,9.330453561599999,220.8,29.66,30.07,74.3,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-03-29 12:00:00,8.1641468664,230.6,29.53,30.15,73.9,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-03-30 12:00:00,8.358531315599999,224.5,29.5,30.22,73.5,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-03-31 12:00:00,8.358531315599999,224.5,29.5,30.28,72.3,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-04-01 12:00:00,8.747300214,211.2,29.44,30.27,71.1,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-04-02 12:00:00,8.1641468664,222.5,29.52,30.27,69.5,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-04-03 12:00:00,7.775377968,216.2,29.64,30.39,70.7,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-04-04 12:00:00,8.941684663199998,201.7,29.5,30.39,71.9,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-04-05 12:00:00,6.2203023744,214.4,29.46,30.43,67.9,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-04-06 12:00:00,4.665226780799999,238.4,29.83,30.8,71.9,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-04-07 12:00:00,2.7213822887999997,214.4,29.7,30.83,72.7,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-04-08 12:00:00,5.0539956792,208.5,29.81,30.98,73.1,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-04-09 12:00:00,9.5248380108,213.9,29.63,30.66,74.3,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-04-10 12:00:00,9.330453561599999,236.5,29.59,30.59,68.3,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-04-11 12:00:00,9.913606909199999,240.9,29.89,30.56,69.9,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-04-12 12:00:00,8.941684663199998,243.3,29.99,30.62,73.1,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-04-13 12:00:00,9.913606909199999,230.6,29.98,30.64,75.1,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-04-14 12:00:00,7.3866090695999995,215.7,30.01,30.84,73.1,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-04-15 12:00:00,4.470842331599999,201.5,29.91,31.03,72.3,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-04-16 12:00:00,5.442764577599999,206.1,30.04,31.12,70.3,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-04-17 12:00:00,7.775377968,239.6,30.06,30.97,71.5,,arabian_sea_8n67e,8.0,67.0,0,LOW
2020-04-18 12:00:00,11.274298053599999,231.0,30.18,30.78,73.1,,arabian_sea_8n67e,8.0,67.0,0,LOW
